Split	SentIdx	StartPos	EndPos	Inner	Sentence	NEType	SourcePhrase	TargetNE	C	D	c	m	f	X	FL	TBD	AnnotationIssues	Comments
Test	3177	6	7	0	Er findet es im „ Kleinen Hobbit “ in einer Trollhöhle , zusammen mit den „ Schwesterklingen “ Orcrist und Stich .	Other	Kleinen Hobbit	Kleinen Hobbit	0	0	0	0	0	0	0	1		[TBD]
Test	3177	19	19	0	Er findet es im „ Kleinen Hobbit “ in einer Trollhöhle , zusammen mit den „ Schwesterklingen “ Orcrist und Stich .	Other	Orcrist	Orcrist	0	0	0	0	0	0	0	0		L
Test	3177	21	21	0	Er findet es im „ Kleinen Hobbit “ in einer Trollhöhle , zusammen mit den „ Schwesterklingen “ Orcrist und Stich .	Other	Stich	Stich	0	0	0	0	0	0	0	0		L
Test	3178	2	2	0	Die Schweizer Industrialisierung fand zuerst schwerpunktsmäßig im Kanton Zürich und Umgebung statt .	Location-derived	Schweizer	Schweizer	0	0	0	0	0	0	0	1		[TBD]
Test	3178	9	9	0	Die Schweizer Industrialisierung fand zuerst schwerpunktsmäßig im Kanton Zürich und Umgebung statt .	Location	Zürich	Zürich	0	0	0	0	0	0	0	1		[TBD]
Test	3179	7	7	0	Diese verdichten sich auf dem Streckenabschnitt Leipzig Hbf–Eilenburg–Falkenberg ( Elster ) zu einem 60-Minuten-Takt .	Location	Leipzig	Leipzig	0	0	0	0	0	0	0	1		[TBD]
Test	3179	8	8	0	Diese verdichten sich auf dem Streckenabschnitt Leipzig Hbf–Eilenburg–Falkenberg ( Elster ) zu einem 60-Minuten-Takt .	Location-part	Hbf–Eilenburg–Falkenberg	Hbf–Eilenburg–Falkenberg	0	0	0	0	0	1	0	1	6	SNE includes two TNEs
Test	3179	10	10	0	Diese verdichten sich auf dem Streckenabschnitt Leipzig Hbf–Eilenburg–Falkenberg ( Elster ) zu einem 60-Minuten-Takt .	Location	Elster	Elster	0	0	0	0	0	0	0	1		[TBD]
Test	3181	2	2	0	Der Bayreuther unterlag im Achtelfinale dem Russen Igor Kunizyn 6:3 , 4:6 , 4:6 .	Location-derived	Bayreuther	Bayreuther	0	0	0	0	0	0	0	1		[TBD]
Test	3181	7	7	0	Der Bayreuther unterlag im Achtelfinale dem Russen Igor Kunizyn 6:3 , 4:6 , 4:6 .	Location-derived	Russen	Russen	0	0	0	0	0	0	0	1		[TBD]
Test	3181	8	9	0	Der Bayreuther unterlag im Achtelfinale dem Russen Igor Kunizyn 6:3 , 4:6 , 4:6 .	Person	Igor Kunizyn	Igor Kunizyn	0	0	0	0	0	0	0	1		[TBD]
Test	3183	6	6	0	Der weltgrößte Autohersteller will in Nordamerika bis 2008 rund 30.000 Arbeiter entlassen und ein Dutzend Werke schließen .	Location	Nordamerika	Nordamerika	0	0	0	0	0	0	0	1		[TBD]
Test	3185	9	13	0	Angesichts der drohenden Konflikte hat die Regierung die Komitees zur Verteidigung der Revolution ( CDR ) , die kubanische Variante der Blockwarte , angewiesen , die Bevölkerung auf die harten Zeiten  vorzubereiten .	Organisation	Komitees zur Verteidigung der Revolution	Komitee zur Verteidigung der Revolution	0	0	0	0	1	0	0	0		
Test	3185	15	15	0	Angesichts der drohenden Konflikte hat die Regierung die Komitees zur Verteidigung der Revolution ( CDR ) , die kubanische Variante der Blockwarte , angewiesen , die Bevölkerung auf die harten Zeiten  vorzubereiten .	Organisation	CDR	CDR	0	0	0	0	0	0	0	0		L
Test	3185	19	19	0	Angesichts der drohenden Konflikte hat die Regierung die Komitees zur Verteidigung der Revolution ( CDR ) , die kubanische Variante der Blockwarte , angewiesen , die Bevölkerung auf die harten Zeiten  vorzubereiten .	Location-derived	kubanische	kubanische	0	0	0	0	0	0	0	1		[TBD]
Test	3186	21	21	0	Das Wasser brach oberhalb des Wehres auf der linken Flussseite durch den Deich und überschwemmte den nördlichen Teil des Ortsteils Habenhausen .	Location	Habenhausen	Habenhausen	0	0	0	0	0	0	0	1		[TBD]
Test	3187	9	10	0	Daher wird der ehemalige Leiter der Einheit , John Pierce , der sich inzwischen im Ruhestand befindet , zu Hilfe geholt .	Person	John Pierce	John Pierce	0	0	0	0	0	0	0	0		L
Test	3188	13	13	0	Das immer wieder bemühte Aufteilungs- und Abzugsverbot gibt es nach der neuen BFH-Entscheidung nun gar nicht mehr .	Organisation-part	BFH-Entscheidung	BFH-Entscheidung	0	0	0	0	0	0	0	1		[TBD]
Test	3190	7	7	0	Was zeichnet denn den Kongress in Frankfurt aus ?	Location	Frankfurt	Frankfurt	0	0	0	0	0	0	0	0		L
Test	3191	8	8	0	Der Beginn des Trios bringt sogar eine Stamitzsche Lieblingsphrase . “	Person-derived	Stamitzsche	Stamitz	0	1	1	0	1	0	0	0		4a
Test	3193	7	8	1	Alles andere als alltäglich ist der Aston Martin One-77 , der auf dem Concorso d’Eleganza Villa d’Este am vergangenen Wochenende für Aufsehen sorgte .	Organisation	Aston Martin	Aston Martin	0	0	0	0	0	0	0	1		[TBD]
Test	3193	7	9	0	Alles andere als alltäglich ist der Aston Martin One-77 , der auf dem Concorso d’Eleganza Villa d’Este am vergangenen Wochenende für Aufsehen sorgte .	Other	Aston Martin One-77	Aston Martin One-77	0	0	0	0	0	0	0	1		[TBD]
Test	3193	14	17	0	Alles andere als alltäglich ist der Aston Martin One-77 , der auf dem Concorso d’Eleganza Villa d’Este am vergangenen Wochenende für Aufsehen sorgte .	Organisation	Concorso d’Eleganza Villa d’Este	Concorso d’Eleganza Villa d’Este	0	0	0	0	0	0	0	1		[TBD]
Test	3193	16	17	1	Alles andere als alltäglich ist der Aston Martin One-77 , der auf dem Concorso d’Eleganza Villa d’Este am vergangenen Wochenende für Aufsehen sorgte .	Location	Villa d’Este	Villa d’Este	0	0	0	0	0	0	0	1		[TBD]
Test	3197	9	9	0	M. , etwa 16 km ostnordöstlich der Stadt Champagnole ( Luftlinie ) .	Location	Champagnole	Champagnole	0	0	0	0	0	0	0	1		[TBD]
Test	3198	4	5	0	Der politische Bezirk Česká Lípa trug fortan die frühere deutsch-österreichische Bezeichnungen Böhmisch Leipa .	Location	Česká Lípa	Česká Lípa	0	0	0	0	0	0	0	0		L
Test	3198	10	10	0	Der politische Bezirk Česká Lípa trug fortan die frühere deutsch-österreichische Bezeichnungen Böhmisch Leipa .	Other-derived	deutsch-österreichische	deutsch-österreichische	0	0	0	0	0	1	0	1	2;6	two language TNEs included in SNE, both are not derived - only inflected correct type "Other"
Test	3198	12	12	1	Der politische Bezirk Česká Lípa trug fortan die frühere deutsch-österreichische Bezeichnungen Böhmisch Leipa .	Location-derived	Böhmisch	Böhmen	0	0	0	0	0	1	0	1	1	SNE derived from inhabitant noun and not location noun TNE
Test	3198	12	13	0	Der politische Bezirk Česká Lípa trug fortan die frühere deutsch-österreichische Bezeichnungen Böhmisch Leipa .	Location	Böhmisch Leipa	Böhmisch Leipa	0	0	0	0	0	0	0	1		[TBD]
Test	3199	2	2	0	Der Zeit-Autor Staud , Jahrgang 1972 , nimmt die NPD ernst .	Organisation-part	Zeit-Autor	Zeit-Autor	0	0	0	0	0	0	0	1		[TBD]
Test	3199	3	3	0	Der Zeit-Autor Staud , Jahrgang 1972 , nimmt die NPD ernst .	Person	Staud	Staud	0	0	0	0	0	0	0	1		[TBD]
Test	3199	10	10	0	Der Zeit-Autor Staud , Jahrgang 1972 , nimmt die NPD ernst .	Organisation	NPD	NPD	0	0	0	0	0	0	0	1		[TBD]
Test	3200	6	6	0	“ Das schiitische Familiengesetz in Afghanistan tritt Frauenrechte mit Füßen “ , sagte sie .	Location	Afghanistan	Afghanistan	0	0	0	0	0	0	0	0		L
Test	3202	14	14	0	Mittels eines Dichheitsargument kann man diesen Operator auf fortsetzen , jedoch konvergiert das Fourier-Integral nicht für jede -Funktion .	Person-part	Fourier-Integral	Fourier-Integral	0	0	0	0	0	0	0	1		[TBD]
Test	3204	1	1	0	Czesio fällt dabei hin und bricht sich ein Bein .	Person	Czesio	Czesio	0	0	0	0	0	0	0	1		[TBD]
Test	3205	9	9	0	Gleichzeitig betreibe man freilich das , was heutzutage neudeutsch als Networking bekannt und der späteren Karriere nicht hinderlich sei .	Other-derived	neudeutsch	deutsch	0	1	0	0	0	0	0	0		3
Test	3206	13	13	1	Zur Spielzeit 2009/10 übernahm der Rookie schließlich den Stammplatz im Tor der Worcester Sharks , nachdem Greiss in den NHL -Kader befördert und der auslaufende Vertrag von Dakers nicht verlängert worden war .	Location	Worcester	Worcester	0	0	0	0	0	0	0	1		[TBD]
Test	3206	13	14	0	Zur Spielzeit 2009/10 übernahm der Rookie schließlich den Stammplatz im Tor der Worcester Sharks , nachdem Greiss in den NHL -Kader befördert und der auslaufende Vertrag von Dakers nicht verlängert worden war .	Organisation	Worcester Sharks	Worcester Sharks	0	0	0	0	0	0	0	1		[TBD]
Test	3206	17	17	0	Zur Spielzeit 2009/10 übernahm der Rookie schließlich den Stammplatz im Tor der Worcester Sharks , nachdem Greiss in den NHL -Kader befördert und der auslaufende Vertrag von Dakers nicht verlängert worden war .	Person	Greiss	Greiss	0	0	0	0	0	0	0	1		[TBD]
Test	3206	20	20	0	Zur Spielzeit 2009/10 übernahm der Rookie schließlich den Stammplatz im Tor der Worcester Sharks , nachdem Greiss in den NHL -Kader befördert und der auslaufende Vertrag von Dakers nicht verlängert worden war .	Organisation	NHL	NHL	0	0	0	0	0	0	0	1		[TBD]
Test	3206	28	28	0	Zur Spielzeit 2009/10 übernahm der Rookie schließlich den Stammplatz im Tor der Worcester Sharks , nachdem Greiss in den NHL -Kader befördert und der auslaufende Vertrag von Dakers nicht verlängert worden war .	Person	Dakers	Dakers	0	0	0	0	0	0	0	1		[TBD]
Test	3207	9	10	0	Abgesehen davon wollen die Entwickler aus dem Hause Team Ninja diesmal die “ menschliche Seite von Ryu “ näher beleuchten .	Organisation	Team Ninja	Team Ninja	0	0	0	0	0	0	0	0		L
Test	3207	17	17	0	Abgesehen davon wollen die Entwickler aus dem Hause Team Ninja diesmal die “ menschliche Seite von Ryu “ näher beleuchten .	Person	Ryu	Ryu	0	0	0	0	0	0	0	1		[TBD]
Test	3211	1	1	0	Burkhardt , S. 188 In der Tat spielt in seiner Theorie , die etwa die Entstehung von Leben durch spontane Generation beinhaltet , ein Schöpfer keine Rolle .	Person	Burkhardt	Burkhardt	0	0	0	0	0	0	0	1		[TBD]
Test	3214	4	4	0	Das hat der Bundesgerichtshof 1955 ein für allemal bestätigt : “ Frankfurter “ dürfen nur Würste heißen , die in Frankfurt , streng nach altem Rezept gerührt , über Buchenholz geräuchert und gesotten werden .	Organisation	Bundesgerichtshof	Bundesgerichtshof	0	0	0	0	0	0	0	1		[TBD]
Test	3214	12	12	0	Das hat der Bundesgerichtshof 1955 ein für allemal bestätigt : “ Frankfurter “ dürfen nur Würste heißen , die in Frankfurt , streng nach altem Rezept gerührt , über Buchenholz geräuchert und gesotten werden .	Location-derived	Frankfurter	Frankfurter	0	0	0	0	0	0	0	1		[TBD]
Test	3214	21	21	0	Das hat der Bundesgerichtshof 1955 ein für allemal bestätigt : “ Frankfurter “ dürfen nur Würste heißen , die in Frankfurt , streng nach altem Rezept gerührt , über Buchenholz geräuchert und gesotten werden .	Location	Frankfurt	Frankfurt	0	0	0	0	0	0	0	0		L
Test	3215	1	1	0	Puma wiederum hat die Chance , die Zahl seiner Teams noch auf sechs zu erhöhen .	Organisation	Puma	Puma	0	0	0	0	0	0	0	1		[TBD]
Test	3217	2	2	0	Der römische Kaiser Justinian I. erbaute an dieser Stelle um 530 eine christliche Kirche namens “ St .	Location-derived	römische	römische	0	0	0	0	0	0	0	1		[TBD]
Test	3217	4	5	0	Der römische Kaiser Justinian I. erbaute an dieser Stelle um 530 eine christliche Kirche namens “ St .	Person	Justinian I.	Justinian I.	0	0	0	0	0	0	0	0		L
Test	3218	1	1	0	Balzer : Wolfgang Borchert : Draußen vor der Tür , S. 22. Borchert selbst zeigte sich auch nach den ersten Erfolgen kritisch gegenüber seinem eigenen Stück .	Person	Balzer	Balzer	0	0	0	0	0	0	0	0		L
Test	3218	3	4	0	Balzer : Wolfgang Borchert : Draußen vor der Tür , S. 22. Borchert selbst zeigte sich auch nach den ersten Erfolgen kritisch gegenüber seinem eigenen Stück .	Person	Wolfgang Borchert	Wolfgang Borchert	0	0	0	0	0	0	0	0		L
Test	3218	6	9	0	Balzer : Wolfgang Borchert : Draußen vor der Tür , S. 22. Borchert selbst zeigte sich auch nach den ersten Erfolgen kritisch gegenüber seinem eigenen Stück .	Other	Draußen vor der Tür	Draußen vor der Tür	0	0	0	0	0	0	0	1		[TBD]
Test	3218	13	13	0	Balzer : Wolfgang Borchert : Draußen vor der Tür , S. 22. Borchert selbst zeigte sich auch nach den ersten Erfolgen kritisch gegenüber seinem eigenen Stück .	Person	Borchert	Borchert	0	0	0	0	0	0	0	1		[TBD]
Test	3219	2	2	0	Das FEE ist spezialisiert auf die Kristallzucht und Herstellung optischer Elemente für Laser .	Organisation	FEE	FEE	0	0	0	0	0	0	0	0		L
Test	3221	3	3	0	Der Stadtbus SH110 wurde nach Erscheinen des L117 optional auch mit der gefälligeren Frontgestaltung des Überlandmodells angeboten , der sogenannten StÜlB-Front , die insbesondere eine weniger stark gewölbte Frontscheibe hatte .	Other	SH110	SH110	0	0	0	0	0	0	0	0		L
Test	3221	8	8	0	Der Stadtbus SH110 wurde nach Erscheinen des L117 optional auch mit der gefälligeren Frontgestaltung des Überlandmodells angeboten , der sogenannten StÜlB-Front , die insbesondere eine weniger stark gewölbte Frontscheibe hatte .	Other	L117	L117	0	0	0	0	0	0	0	1		[TBD]
Test	3223	8	8	0	Dieser letzte Bauabschnitt bestimmt das Gesicht des Corpshauses bis heute .	Location	Corpshauses	Corpshaus	0	0	0	0	1	0	0	0		
Test	3224	6	6	0	Systematik Die Erstbeschreibung durch den schwedischen Botaniker Carl von Linné wurde 1753 veröffentlicht .	Location-derived	schwedischen	schwedischen	0	0	0	0	0	0	0	1		[TBD]
Test	3224	8	10	0	Systematik Die Erstbeschreibung durch den schwedischen Botaniker Carl von Linné wurde 1753 veröffentlicht .	Person	Carl von Linné	Carl von Linné	0	0	0	0	0	0	0	1		[TBD]
Test	3225	10	10	0	Zur Vermeidung des zweiten Abstiegs nach 1996 gehen die Lauterer über ihre Schmerzgrenzen .	Location-derived	Lauterer	Kaiserslautern	0	0	0	0	0	1	0	1	6	SNE is only a part of the TNE, i.e. "Lautern", which is not a Location and not the TNE
Test	3226	9	9	0	Und am 29. September findet die offizielle Verabschiedung Beyers in der Härtenschule mit Ehrengästen und Reden statt .	Person	Beyers	Beyers	0	0	0	0	0	0	0	1		[TBD]
Test	3226	12	12	0	Und am 29. September findet die offizielle Verabschiedung Beyers in der Härtenschule mit Ehrengästen und Reden statt .	Organisation	Härtenschule	Härtenschule	0	0	0	0	0	0	0	1		[TBD]
Test	3227	3	4	0	Nur Verteidiger Valerien Ismael spielte 90 Minuten durch .	Person	Valerien Ismael	Valerien Ismael	0	0	0	0	0	0	0	0		L
Test	3228	13	13	0	Als Hauptgründe für die Aufschläge am Freitag machten Händler die Erholung des Dollars und den deutlich gesunkenen Ölpreis verantwortlich .	Other	Dollars	Dollars	0	0	0	0	0	0	0	1		[TBD]
Test	3232	6	7	0	Ein Teil der Belegschaft der Zeche Wiesche wechselte auf die Zeche Rosenblumendelle , nachdem dort 1952 die Förderung eingestellt wurde .	Organisation	Zeche Wiesche	Zeche Wiesche	0	0	0	0	0	0	0	1		[TBD]
Test	3232	11	12	0	Ein Teil der Belegschaft der Zeche Wiesche wechselte auf die Zeche Rosenblumendelle , nachdem dort 1952 die Förderung eingestellt wurde .	Organisation	Zeche Rosenblumendelle	Zeche Rosenblumendelle	0	0	0	0	0	0	0	1		[TBD]
Test	3233	20	20	0	Bei einigen auf dem Markt angebotenen Modellen traten wiederholt technische Probleme auf , die mehrfach zu Vertriebsverboten durch die Bundesnetzagentur oder zu Untersagungsverfügungen durch Behörden geführt haben .	Organisation	Bundesnetzagentur	Bundesnetzagentur	0	0	0	0	0	0	0	0		L
Test	3235	4	6	0	Filming locations for Tower of Terror , abgerufen am 25. Juni 2008 Er wurde in Australien zuerst auf Video veröffentlicht .	Other	Tower of Terror	Tower of Terror	0	0	0	0	0	0	0	0		L
Test	3235	16	16	0	Filming locations for Tower of Terror , abgerufen am 25. Juni 2008 Er wurde in Australien zuerst auf Video veröffentlicht .	Location	Australien	Australien	0	0	0	0	0	0	0	0		L
Test	3236	12	15	0	Indianer vom Stamm der mutigen Löwen haben zurzeit ihr Ferienlager im Kinder- und Jugendhaus Leo in Lorch aufgeschlagen .	Organisation	Kinder- und Jugendhaus Leo	Kinder- und Jugendhaus Leo	0	0	0	0	0	0	0	0		L
Test	3236	17	17	0	Indianer vom Stamm der mutigen Löwen haben zurzeit ihr Ferienlager im Kinder- und Jugendhaus Leo in Lorch aufgeschlagen .	Location	Lorch	Lorch	0	0	0	0	0	0	0	0		L
Test	3237	7	7	0	Der Taler kann im Internet unter www.kuenker.de angeschaut warden .	Other	www.kuenker.de	www.kuenker.de	0	0	0	0	0	0	0	1		[TBD]
Test	3238	15	16	0	« Im Turnier wären wir mit so einem Ergebnis ausgeschieden » , stellte Kapitän Michael Ballack nach der ersten Niederlage der deutschen Fußball-Nationalmannschaft nach über einem Jahr nüchtern fest .	Person	Michael Ballack	Michael Ballack	0	0	0	0	0	0	0	0		L
Test	3238	22	22	0	« Im Turnier wären wir mit so einem Ergebnis ausgeschieden » , stellte Kapitän Michael Ballack nach der ersten Niederlage der deutschen Fußball-Nationalmannschaft nach über einem Jahr nüchtern fest .	Location-derived	deutschen	deutschen	0	0	0	0	0	1	0	1	1	SNE is a simple lexeme and not derived
Test	3239	3	3	0	Nach dem Inaros-Aufstand soll Herodot in Ägypten gewesen sein .	Person-part	Inaros-Aufstand	Inaros	1	0	0	0	0	0	0	0		
Test	3239	5	5	0	Nach dem Inaros-Aufstand soll Herodot in Ägypten gewesen sein .	Person	Herodot	Herodot	0	0	0	0	0	0	0	1		[TBD]
Test	3239	7	7	0	Nach dem Inaros-Aufstand soll Herodot in Ägypten gewesen sein .	Location	Ägypten	Ägypten	0	0	0	0	0	0	0	1		[TBD]
Test	3242	2	4	0	Die SVP Kanton Waadt äusserte sich daraufhin ungehalten und kämpferisch .	Organisation	SVP Kanton Waadt	SVP Kanton Waadt	0	0	0	0	0	0	0	0		L
Test	3242	4	4	1	Die SVP Kanton Waadt äusserte sich daraufhin ungehalten und kämpferisch .	Location	Waadt	Waadt	0	0	0	0	0	0	0	0		L
Test	3244	15	16	0	Auf Grund dieser Verletzung verpasste der 33-jährige Innenverteidiger sowohl das kleine Revierderby gegen den VfL Bochum , als auch das große Derby gegen den Erzrivalen Dortmund .	Organisation	VfL Bochum	VfL Bochum	0	0	0	0	0	0	0	0		L
Test	3244	16	16	1	Auf Grund dieser Verletzung verpasste der 33-jährige Innenverteidiger sowohl das kleine Revierderby gegen den VfL Bochum , als auch das große Derby gegen den Erzrivalen Dortmund .	Location	Bochum	Bochum	0	0	0	0	0	0	0	1		[TBD]
Test	3244	26	26	0	Auf Grund dieser Verletzung verpasste der 33-jährige Innenverteidiger sowohl das kleine Revierderby gegen den VfL Bochum , als auch das große Derby gegen den Erzrivalen Dortmund .	Location	Dortmund	Dortmund	0	0	0	0	0	0	0	1		[TBD]
Test	3245	1	2	0	K… ! auf Winterzeit-Tour mit den mëdlz Im April 2006 veröffentlichte man eine Maxi-Single ( Der letzte Countdown ) und begann die erste Tour unter dem vorläufigen Bandnamen „ K… ! “ .	Organisation	K… !	K… !	0	0	0	0	0	0	0	0		L
Test	3245	16	18	0	K… ! auf Winterzeit-Tour mit den mëdlz Im April 2006 veröffentlichte man eine Maxi-Single ( Der letzte Countdown ) und begann die erste Tour unter dem vorläufigen Bandnamen „ K… ! “ .	Other	Der letzte Countdown	Der letzte Countdown	0	0	0	0	0	0	0	0		L
Test	3245	30	31	0	K… ! auf Winterzeit-Tour mit den mëdlz Im April 2006 veröffentlichte man eine Maxi-Single ( Der letzte Countdown ) und begann die erste Tour unter dem vorläufigen Bandnamen „ K… ! “ .	Organisation	K… !	K… !	0	0	0	0	0	0	0	0		L + P
Test	3248	6	7	0	Laut Verwaltungsgerichtsentscheidung vom 30.11.2005 hat Murat Kurnaz seine Aufenthaltsberechtigung nicht verwirkt .	Person	Murat Kurnaz	Murat Kurnaz	0	0	0	0	0	0	0	0		L
Test	3249	1	3	0	Allianz Global Investors erhebt eine Erfolgsgebühr für Fonds - rechtfertigen muss sie aber die Dresdner Bank .	Organisation	Allianz Global Investors	Allianz Global Investors	0	0	0	0	0	0	0	1		[TBD]
Test	3249	15	15	1	Allianz Global Investors erhebt eine Erfolgsgebühr für Fonds - rechtfertigen muss sie aber die Dresdner Bank .	Location-derived	Dresdner	Dresdner	0	0	0	0	0	0	0	1		[TBD]
Test	3249	15	16	0	Allianz Global Investors erhebt eine Erfolgsgebühr für Fonds - rechtfertigen muss sie aber die Dresdner Bank .	Organisation	Dresdner Bank	Dresdner Bank	0	0	0	0	0	0	0	1		[TBD]
Test	3250	2	2	0	In Paris nahm die Formation acht Schallplattenseiten für Columbia auf .	Location	Paris	Paris	0	0	0	0	0	0	0	1		[TBD]
Test	3250	9	9	0	In Paris nahm die Formation acht Schallplattenseiten für Columbia auf .	Organisation	Columbia	Columbia	0	0	0	0	0	0	0	0		L
Test	3251	14	14	0	Charmant sagt sie , man habe im ganzen Haus gesucht , aber keinen Williams mehr gefunden ausser diesen kleinen Rest .	Other	Williams	Williams	0	0	0	0	0	0	0	0		L
